Trip ID,Booking User ID,Pick Up Latitude,Pick Up Longitude,Drop Off Latitude,Drop Off Longitude,Pick Up Address,Drop Off Address,Trip Date and Time,Total Passengers,Age
732793,521610,30.2752313,-97.7156692,30.2395789,-97.7280066,"Chestnut, Chestnut Ave, Austin, United States, 78702","Emo's Austin, East Riverside Drive, Austin, TX, USA",9/6/25 21:15,8,26
732792,582054,30.3428059,-97.6990795,30.267576,-97.740077,"Georgian Acres, N IH-35 Service Rd, Austin, United States, 78753","Wild Greg's Saloon Austin, East 6th Street, Austin, TX, USA",9/6/25 21:27,12,23
732788,597207,30.2409658,-97.7851589,30.2672795,-97.7406136,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Darwin's Piano Bar, East 6th Street, Austin, TX, USA",9/6/25 21:15,11,24
732786,328664,30.296836,-97.6587598,30.2852936,-97.7432677,"Mlk-183, Loyola Ln, Austin, United States, 78723","Icon at Austin, San Antonio Street, Austin, TX, USA",9/6/25 21:28,12,19
732784,117297,30.2876707,-97.7444924,30.2698575,-97.7505414,"Villas on 24th, Rio Grande Street, Austin, TX, USA","Revenge, West Avenue, Austin, TX, USA",9/6/25 21:11,10,21
732779,342061,30.2968655,-97.6584774,30.2858573,-97.7441105,"Mlk-183, Loyola Ln, Austin, United States, 78723","Rise at West Campus, Nueces Street, Austin, TX, USA",9/6/25 21:16,14,20
732771,596031,30.3516018,-97.7230643,30.266615,-97.7386345,"Crestview, Woodrow Ave, Austin, United States, 78757","Pete's Dueling Piano Bar, East 6th Street, Austin, TX, USA",9/6/25 21:18,10,24
732766,326057,30.2696805,-97.77302,30.235975,-97.7370659,"Barton Hills, Barton Springs Rd, Austin, United States, 78746","1701 Mariposa Drive, Austin, TX, USA",9/6/25 21:17,13,25
732760,77539,30.2967476,-97.6585311,30.2708138,-97.733868,"Mlk-183, Loyola Ln, Austin, United States, 78723","Alexan Waterloo, East 11th Street, Austin, TX, USA",9/6/25 21:05,11,21
732759,84919,30.251352,-97.7022045,30.2650779,-97.7286906,"Govalle, E Cesar Chavez St, Austin, United States, 78702","The Flower Shop Austin, East 7th Street, Austin, TX, USA",9/6/25 21:10,9,28
732751,597690,30.2669937,-97.7384975,30.252597,-97.7882109,"Sixth Street, E 6th St, Austin, United States, 78701","2102 Matterhorn Lane, Austin, TX, USA",9/6/25 21:13,11,50
732749,57914,30.2914052,-97.7422319,30.2822284,-97.7431449,"West Campus, W 27th St, Austin, United States, 78705","The Otis Hotel Austin, Autograph Collection, San Antonio Street, Austin, TX, USA",9/6/25 21:07,7,25
732747,109153,30.2702463,-97.7484874,30.2639124,-97.729725,"Market District, Nueces St, Austin, United States, 78701","Inn Cahoots, East 6th Street, Austin, TX, USA",9/6/25 21:05,12,27
732745,117025,30.2283686,-97.7669736,30.2672528,-97.7391028,"Dawson, Post Road Dr, Austin, United States, 78704","Chupacabra Cantina, East 6th Street, Austin, TX, USA",9/6/25 21:14,7,24
732736,295453,30.4761651,-97.6282615,30.2667535,-97.7386733,"504 Springbrook Road, Pflugerville, TX, USA","Voodoo Room, East 6th Street, Austin, TX, USA",9/6/25 21:29,6,23
732735,393335,30.2861048,-97.7450859,30.293996,-97.742344,"West Campus, Rio Grande St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/6/25 21:02,10,18
732734,287651,30.2535017,-97.7476871,30.2665701,-97.74537,"South Congress, S Congress Ave, Austin, United States, 78704","Oilcan Harry鈥檚, West 4th Street, Austin, TX, USA",9/6/25 21:07,10,27
732733,177505,30.284996,-97.7447962,30.2513081,-97.7545633,"Villas on Rio, Rio Grande Street, Austin, TX, USA","El Mercado, South 1st Street, Austin, TX, USA",9/6/25 21:04,13,23
732726,123580,30.2479956,-97.7686933,30.2563966,-97.7477873,"Zilker, S Lamar Blvd, Austin, United States, 78704","Ego's, South Congress Avenue, Austin, TX, USA",9/6/25 21:02,8,31
732718,185021,30.2963169,-97.6580289,30.2841004,-97.7433144,"Mlk-183, Loyola Ln, Austin, United States, 78723","Ion Austin, San Antonio Street, Austin, TX, USA",9/6/25 21:06,6,21
732715,326496,30.2672473,-97.7438784,30.2563966,-97.7477873,"Warehouse District, W 5th St, Austin, United States, 78701","Ego's, South Congress Avenue, Austin, TX, USA",9/6/25 21:00,7,23
732710,200450,30.3086682,-97.7515376,30.3005406,-97.7724779,"Rosedale, Jefferson St, Austin, United States, 78731","2500 Tarryhill Place, Austin, TX, USA",9/6/25 21:02,6,26
732706,161194,30.2967091,-97.7418191,30.2513081,-97.7545633,"North University, Guadalupe St, Austin, United States, 78705","El Mercado, South 1st Street, Austin, TX, USA",9/6/25 20:59,14,24
732704,181297,30.2968005,-97.6585179,30.2852936,-97.7432677,"Mlk-183, Loyola Ln, Austin, United States, 78723","Icon at Austin, San Antonio Street, Austin, TX, USA",9/6/25 21:05,10,20
732688,277210,30.2968288,-97.6587276,30.2847095,-97.7434527,"Mlk-183, Loyola Ln, Austin, United States, 78723","The Callaway House Austin, West 22nd Street, Austin, TX, USA",9/6/25 20:52,10,18
732675,436831,30.3089401,-97.7846684,30.2838929,-97.788809,"Prentice Ln, Austin, United States, 78746","6 Sugar Shack Drive, West Lake Hills, TX, USA",9/6/25 20:57,14,23
732663,584124,30.2851554,-97.7435941,30.293996,-97.742344,"West Campus, W 22nd St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/6/25 20:48,9,18
732651,71028,30.2645884,-97.7317108,30.3002171,-97.7544328,"East End, E 6th St, Austin, United States, 78702","1603 Mohle Drive, Austin, TX, USA",9/6/25 20:57,7,54
732650,335753,30.2677658,-97.7509525,30.290249,-97.7431147,"Market District, West Ave, Austin, United States, 78701","2513 Seton Avenue, Austin, TX, USA",9/6/25 20:52,11,19
732647,146495,30.2453121,-97.7794789,30.2876707,-97.7444924,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Villas on 24th, Rio Grande Street, Austin, TX, USA",9/6/25 20:51,12,21
732629,255340,30.2452662,-97.7793072,30.2547439,-97.7626404,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Maudie's Too, South Lamar Boulevard, Austin, TX, USA",9/6/25 20:41,11,19
732625,78875,30.3720918,-97.9154593,30.1805938,-97.6863795,"2205 Big Horn Drive, Austin, TX, USA","The Concourse Project, Burleson Road, Austin, TX, USA",9/6/25 20:52,9,33
732623,458979,30.2619301,-97.7226179,30.2756426,-97.7070282,"East End, E 6th St, Austin, United States, 78702","Cork & Screw, East 12th Street, Austin, TX, USA",9/6/25 20:41,12,26
732617,45013,30.2451899,-97.7796097,30.2864498,-97.7516104,"South Lamar, S Lamar Blvd, Austin, United States, 78704","1205 West 22 1/2 Street, Austin, TX, USA",9/6/25 20:37,9,22
732610,69936,30.26999,-97.7505316,30.2569503,-97.7233886,"Market District, W 6th St, Austin, United States, 78701","High Noon, East Cesar Chavez Street, Austin, TX, USA",9/6/25 20:49,14,34
732593,54082,30.2746412,-97.7648839,30.3747965,-97.7736545,"Clarksville, W 5th St, Austin, United States, 78703","5203 Rico Cove, Austin, TX, USA",9/6/25 20:37,14,53
732592,200401,30.3085354,-97.7514763,30.2667343,-97.8134987,"Rosedale, Jefferson St, Austin, United States, 78731","2020 Cueva de Oro Cove, Austin, TX, USA",9/6/25 20:29,14,26
732589,134275,30.2878726,-97.7442856,30.293996,-97.742344,"The Drag, W 24th St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/6/25 20:29,9,27
732575,326646,30.292575,-97.7000078,30.2639124,-97.729725,"Mueller, Berkman Dr, Austin, United States, 78723","Inn Cahoots, East 6th Street, Austin, TX, USA",9/6/25 20:30,7,24
732573,86488,30.2625485,-97.7269056,30.2587306,-97.73855,"East End, Comal St, Austin, United States, 78702","Lucille, Rainey Street, Austin, TX, USA",9/6/25 20:28,10,32
732567,205965,30.2859226,-97.7450081,30.296705,-97.742257,"West Campus, Rio Grande St, Austin, United States, 78705","El Patio Restaurant, Guadalupe Street, Austin, TX, USA",9/6/25 20:27,14,24
732566,187746,30.2887921,-97.7442968,30.2395789,-97.7280066,"The Drag, Rio Grande St, Austin, United States, 78705","Emo's Austin, East Riverside Drive, Austin, TX, USA",9/6/25 20:25,7,20
732561,197243,30.2694175,-97.7492408,30.2833732,-97.6926428,"Market District, W 6th St, Austin, United States, 78701","1801 Perez Street, Austin, TX, USA",9/6/25 20:26,9,24
732552,100231,30.3085177,-97.7515431,30.2979707,-97.7416471,"Rosedale, Jefferson St, Austin, United States, 78731","3117 Guadalupe Street, Austin, TX, USA",9/6/25 20:20,8,25
732543,255327,30.2671975,-97.7502956,30.2876707,-97.7444924,"Market District, W 3rd St, Austin, United States, 78701","Villas on 24th, Rio Grande Street, Austin, TX, USA",9/6/25 20:22,8,19
732542,274652,30.177415,-97.7833886,30.2395789,-97.7280066,"8103 South Congress Avenue, Austin, TX, USA","Emo's Austin, East Riverside Drive, Austin, TX, USA",9/6/25 20:32,7,24
732534,75559,30.2452519,-97.7795552,30.2915304,-97.7413923,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Mockingbird Saloon, Guadalupe Street, Austin, TX, USA",9/6/25 20:21,9,22
732533,43453,30.2513329,-97.7021573,30.270302,-97.7485024,"Govalle, E Cesar Chavez St, Austin, United States, 78702","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/6/25 20:17,7,22
732531,184656,30.2874604,-97.7452923,30.267124,-97.7500121,"West Campus, W 23rd St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/6/25 20:18,9,24
732524,346115,30.3084422,-97.7515151,30.2808036,-97.7825318,"Rosedale, Jefferson St, Austin, United States, 78731","2800 Stratford Drive, Austin, TX, USA",9/6/25 20:22,14,23
732521,597732,30.3235523,-97.7669986,30.3086895,-97.7516119,"Balcones, Edgemont Dr, Austin, United States, 78731","Spicy Szechuan, Jefferson Street, Austin, TX, USA",9/6/25 20:29,9,17
732520,63986,30.3902749,-97.8718726,30.2668732,-97.7454326,"Travis Northwest, Steiner Ranch Blvd, Austin, United States, 78732","DuMont's Down Low, West 4th Street, Austin, TX, USA",9/6/25 20:35,8,28
732519,115854,30.29121,-97.7486533,30.245118,-97.779281,"West Campus, W 26th St, Austin, United States, 78705","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/6/25 20:19,8,24
732503,449890,30.249024,-97.7496621,30.2847095,-97.7434527,"South Congress, S Congress Ave, Austin, United States, 78704","The Callaway House Austin, West 22nd Street, Austin, TX, USA",9/6/25 20:17,6,18
732497,217586,30.2560839,-97.7390162,30.2671524,-97.7459817,"Downtown, East Ave, Austin, United States, 78701","Hotel ZaZa Austin Downtown, Lavaca Street, Austin, TX, USA",9/6/25 20:15,8,50
732493,192775,30.267679,-97.749292,30.2453028,-97.7573812,"Market District, W 4th St, Austin, United States, 78701","Polvos, South 1st Street, Austin, TX, USA",9/6/25 20:06,7,24
732492,90841,30.2876054,-97.7447882,30.3458168,-97.7111918,"The Drag, Rio Grande St, Austin, United States, 78705","Quince, North Lamar Boulevard, Austin, TX, USA",9/6/25 20:08,6,21
732490,582694,30.2851248,-97.7433724,30.3020263,-97.6525232,"West Campus, W 22nd St, Austin, United States, 78705","6013 Loyola Lane, Austin, TX, USA",9/6/25 20:07,6,18
732489,181045,30.266359,-97.7466461,30.3206335,-97.7201363,"Warehouse District, W 3rd St, Austin, United States, 78701","5507 Link Avenue, Austin, TX, USA",9/6/25 20:08,11,24
732484,284542,30.2736311,-97.7489889,30.2839325,-97.7194787,"Downtown, W 10th St, Austin, United States, 78701","Este, Manor Road, Austin, TX, USA",9/6/25 20:08,9,48
732480,215808,30.2188365,-97.7936442,30.2593354,-97.7463655,"South Manchaca, Fair Oaks Dr, Austin, United States, 78745","YETI, South Congress Avenue, Austin, TX, USA",9/6/25 20:08,8,25
732472,125552,30.245363,-97.7574571,30.2609454,-97.7388282,"Bouldin Creek, S 1st St, Austin, United States, 78704","The Quincy, Red River Street, Austin, TX, USA",9/6/25 20:03,10,34
732470,597991,30.4232138,-97.9450454,30.2625723,-97.7131973,"Travis Southwest, Rocky Ridge Rd, Austin, United States, 78734","738 Pedernales Street, Austin, TX 78702, USA",9/6/25 20:00,14,25
732469,285323,30.2669755,-97.7501505,30.2453028,-97.7573812,"Market District, Nueces St, Austin, United States, 78701","Polvos, South 1st Street, Austin, TX, USA",9/6/25 20:03,14,18
732468,37751,30.2989202,-97.7417736,30.3430242,-97.740194,"Heritage, W 31 1/2 St, Austin, United States, 78705","6602 Daugherty St, Austin, TX, USA",9/6/25 20:02,6,22
732466,255295,30.287833,-97.7446242,30.2952529,-97.7842024,"The Drag, Rio Grande St, Austin, United States, 78705","Quince Lakehouse, Lake Austin Boulevard, Austin, TX, USA",9/6/25 20:00,5,19
732459,57680,30.2634133,-97.7278299,30.2563966,-97.7477873,"East End, E 6th St, Austin, United States, 78702","Ego's, South Congress Avenue, Austin, TX, USA",9/6/25 20:04,10,35
732456,217285,30.4231589,-97.9471602,30.2560666,-97.7633276,"17141 Rocky Ridge Road, Austin, TX, USA","Alamo Drafthouse Cinema South Lamar, South Lamar Boulevard, Austin, TX, USA",9/6/25 20:15,9,27
732435,178284,30.2857252,-97.7448922,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/6/25 19:52,7,24
732432,198922,30.2876707,-97.7444924,30.2517769,-97.7001083,"Villas on 24th, Rio Grande Street, Austin, TX, USA","Lil' Easy Fine Cajun Food & Bar, East Cesar Chavez Street, Austin, TX, USA",9/6/25 19:51,12,19
732427,238821,30.2877681,-97.744045,30.3868193,-97.737642,"The Drag, Nueces St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",9/6/25 19:48,9,19
732426,98129,30.3096658,-97.7682688,30.3086895,-97.7516119,"Tarrytown, Scenic Dr, Austin, United States, 78703","Spicy Szechuan, Jefferson Street, Austin, TX, USA",9/6/25 19:52,13,16
732416,356418,30.3106313,-97.7729747,30.3103197,-97.8675472,"Tarrytown, Taylors Dr, Austin, United States, 78703","722 Crystal Creek Dr, Austin, TX, USA",9/6/25 19:53,9,15
732414,480566,30.2388792,-97.7838008,30.2612697,-97.7472973,"South Lamar, Menchaca Rd, Austin, United States, 78704","Capital Cruises, Barton Springs Road, Austin, TX, USA",9/6/25 19:52,14,35
732412,593782,30.2597413,-97.7546579,30.2578422,-97.7263306,"Bouldin Creek, Barton Springs Rd, Austin, United States, 78704","Chalmers Austin, East Cesar Chavez Street, Austin, TX, USA",9/6/25 19:45,14,26
732409,593765,30.3092182,-97.7468702,30.2674104,-97.7400093,"Rosedale, W 39 1/2 St, Austin, United States, 78756","The Dizzy Rooster, East 6th Street, Austin, TX, USA",9/6/25 19:52,10,26
732401,592919,30.4630677,-97.6662977,30.2840195,-97.7738843,"Austin鈥檚 PARK N' PIZZA, North Interstate Highway 35, Pflugerville, TX, USA","Tarrytown, Norwalk Ln, Austin, United States, 78703",9/6/25 20:17,13,46
732399,334267,30.3084008,-97.7514319,30.3103197,-97.8675472,"Rosedale, Jefferson St, Austin, United States, 78731","722 Crystal Creek Drive, Austin, TX, USA",9/6/25 19:38,14,24
732398,199609,30.4422451,-97.9135467,30.176332,-97.7418913,"Travis Northwest, Wharf Cove, Volente, United States, 78641","Onion Creek Soccer Complex, East William Cannon Drive, Austin, TX, USA",9/6/25 19:37,14,27
732397,98060,30.2653829,-97.8063445,30.2838929,-97.788809,"Stoneridge Cir, Austin, United States, 78746","6 Sugar Shack Drive, West Lake Hills, TX, USA",9/6/25 19:50,8,25
732394,161705,30.4326579,-97.8801886,30.2327865,-97.7293334,"Travis Northwest, Leander, United States, 78641","Riverside, Willow Creek Dr, Austin, United States, 78741",9/6/25 19:37,14,25
732391,553226,30.2226959,-97.6911661,30.2454026,-97.7304691,"Montopolis, Coriander Dr, Austin, United States, 78741","1618 Asian Fusion, East Riverside Drive, Austin, TX, USA",9/6/25 19:48,7,40
732385,186841,30.2653464,-97.8064691,30.2838929,-97.788809,"Stoneridge Cir, Austin, United States, 78746","6 Sugar Shack Drive, West Lake Hills, TX, USA",9/6/25 19:44,11,18
732383,115476,30.2695475,-97.7491617,30.2664692,-97.7398879,"Market District, W 6th St, Austin, United States, 78701","Coppertank Pool Hall, Trinity Street, Austin, TX, USA",9/6/25 19:33,10,27
732380,597289,30.4230295,-97.9448995,30.2450833,-97.7666761,"Travis Southwest, Rocky Ridge Rd, Austin, United States, 78734","1200 W Oltorf St, Austin, TX 78704, USA",9/6/25 19:31,13,28
732377,69358,30.2840503,-97.7489034,30.3043506,-97.7259487,"West Campus, W Martin Luther King Jr Blvd, Austin, United States, 78705","4215 Duval Street, Austin, TX, USA",9/6/25 19:33,10,21
732372,375297,30.2875704,-97.7451329,30.29717,-97.6581059,"West Campus, W 23rd St, Austin, United States, 78705","6013 Loyola Ln, Austin, TX, USA",9/6/25 19:29,6,21
732371,111800,30.2827916,-97.7394868,30.245118,-97.779281,"The Drag, University Ave, Austin, United States, 78705","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/6/25 19:32,7,21
732369,285323,30.2859943,-97.7451706,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/6/25 19:38,14,18
732360,595299,30.3503868,-97.7986938,30.2516092,-97.7215035,"Austin, United States,","2215 Holly Street, Austin, TX, USA",9/6/25 19:48,12,30
732353,185763,30.2987847,-97.7708138,30.3086895,-97.7516119,"Tarrytown, Windsor Rd, Austin, United States, 78703","Spicy Szechuan, Jefferson Street, Austin, TX, USA",9/6/25 19:33,12,25
732348,593755,30.2075293,-97.7901073,30.2673972,-97.7389788,"Garrison Park, Eureka Dr, Austin, United States, 78745","Peckerheads, East 6th Street, Austin, TX, USA",9/6/25 19:33,14,27
732347,356420,30.326574,-97.7543823,30.3103197,-97.8675472,"Rosedale, W Frances Pl, Austin, United States, 78731","722 Crystal Creek Dr, Austin, TX, USA",9/6/25 19:38,13,26
732345,418122,30.2944366,-97.7567788,30.3086895,-97.7516119,"Pemberton Heights, Jarratt Ave, Austin, United States, 78703","Spicy Szechuan, Jefferson Street, Austin, TX, USA",9/6/25 19:29,6,25
732342,310927,30.3491925,-97.797467,30.332617,-97.7171416,"Loop 360 Boat Ramp, Texas 360 Loop, Austin, TX, USA","506 Canion Street, Austin, TX, USA",9/6/25 19:43,9,31
732333,275151,30.2454334,-97.7573995,30.267124,-97.7500121,"Bouldin Creek, S 1st St, Austin, United States, 78704","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/6/25 19:21,7,19
732329,184994,30.2849022,-97.7447073,30.2971267,-97.6580747,"West Campus, W 22nd St, Austin, United States, 78705","Austin Rugby Club, Loyola Lane, Austin, TX, USA",9/6/25 19:21,9,24
732328,485421,30.3251484,-97.7684808,30.3103197,-97.8675472,"Balcones, Balcones Dr, Austin, United States, 78731","722 Crystal Creek Dr, Austin, TX, USA",9/6/25 19:26,13,14
732326,318508,30.2700652,-97.7483628,30.2514145,-97.7022034,"Market District, W 6th St, Austin, United States, 78701","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/6/25 19:27,9,27
732320,597114,30.2674425,-97.7513797,30.2451451,-97.7792527,"Market District, West Ave, Austin, United States, 78701","2613 South Lamar Boulevard, Austin, TX, USA",9/6/25 19:20,14,24
732318,40163,30.3099941,-97.8324619,30.3086895,-97.7516119,"11 Cousteau Lane, Austin, TX, USA","Spicy Szechuan, Jefferson Street, Austin, TX, USA",9/6/25 19:24,14,51
732315,45615,30.245321,-97.779513,30.2870342,-97.7457869,"South Lamar, S Lamar Blvd, Austin, United States, 78704","The Standard at Austin, West 23rd Street, Austin, TX, USA",9/6/25 19:21,9,21
